Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - ISSOL,https://www.crunchbase.com/funding_round/issol-seed--6e3fc966,ISSOL,https://www.crunchbase.com/organization/issol,Seed,"Dison, Liege, Belgium, Europe",,,,30/06/2016,Seed,,,,Yes,ISSOL is a manufacturer and developer of active materials and glazing.,"Building Material, Construction, Manufacturing",,http://www.issol.fr/,$1M to $10M,,,,Seed,1,,S.R.I.W.,1,,"442,789"
Seed Round - Preesale,https://www.crunchbase.com/funding_round/preesale-2-seed--258b18af,Preesale,https://www.crunchbase.com/organization/preesale-2,Seed,"Liège, Liege, Belgium, Europe",200000,USD,200000,01/07/2016,Seed,3000000,USD,3000000,Yes,Preesale allows event organizers to sell more tickets and automatically access their cash flows before their event.,"Events, Internet, Ticketing",,https://preesale.com,Less than $1M,300000,USD,300000,Seed,2,,"Cox Enterprises, LeanSquare, Meusinvest (Noshaq), Techstars",4,,"409,705"
Seed Round - UBIRCH,https://www.crunchbase.com/funding_round/ubirch-seed--9c3de64e,UBIRCH,https://www.crunchbase.com/organization/ubirch,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,31/07/2016,Seed,,,,Yes,UBIRCH offers an ESG Data Exchange Network that lets companies publish and share their Carbon Footprint Data.,"Carbon Capture, Smart Building, Supply Chain Management",,https://ubirch.de,$1M to $10M,,,,Seed,5,,Attia Ventures,1,,"382,080"
Seed Round - Cognigy,https://www.crunchbase.com/funding_round/cognigy-seed--722f9ea6,Cognigy,https://www.crunchbase.com/organization/cognigy,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,11/08/2016,Seed,,,,Yes,Cognigy is an enterprise conversational AI platform designed to automate customer and employee support processes.,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, IT Infrastructure, IT Management, SaaS, Sales Automation, Small and Medium Businesses, Software",,http://www.cognigy.com,$1M to $10M,168964492,USD,168964492,Late Stage Venture,8,,,,,"554,681"
Pre Seed Round - Holocafé,https://www.crunchbase.com/funding_round/holocafé-pre-seed--4eb6ccab,Holocafé,https://www.crunchbase.com/organization/holocafé,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",40000,USD,40000,16/08/2016,Seed,800000,USD,800000,Yes,The location-based VR entertainment franchise,"Digital Entertainment, Leisure, Media and Entertainment, Software, Video Games, Virtual Reality",,https://www.holocafe.de,Less than $1M,680826,USD,680826,,5,GLOBAL TOP ROUND(USA),GLOBAL TOP ROUND(USA),1,,"439,039"
Seed Round - BookWidgets,https://www.crunchbase.com/funding_round/bookwidgets-seed--84e47a04,BookWidgets,https://www.crunchbase.com/organization/bookwidgets,Seed,"Hasselt, Limburg, Belgium, Europe",300000,EUR,334504,30/08/2016,Seed,,,,Yes,"BookWidgets lets you create engaging exercises for iPad, Chromebook and tablets, in minutes.","E-Learning, Education, Software",,https://www.bookwidgets.com/,Less than $1M,300000,EUR,334504,Seed,1,,,,,"484,266"
Seed Round - Avance Aire,https://www.crunchbase.com/funding_round/avance-aire-seed--8acc0616,Avance Aire,https://www.crunchbase.com/organization/avance-aire,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,31/08/2016,Seed,,,,Yes,Avance Aire is a supplier of travel accessories.,Consumer Goods,,https://www.avanceaire.com/,,,,,Seed,1,,,,,"570,777"
Seed Round - Mimesys,https://www.crunchbase.com/funding_round/mimesys-seed--06417469,Mimesys,https://www.crunchbase.com/organization/mimesys,Seed,"Hasselt, Limburg, Belgium, Europe",,,,01/09/2016,Seed,,,,Yes,Mimesys provide building block for telepresence in VR and AR apps.,"Software, Telecommunications",,http://www.mimesysvr.com/,,,,,M&A,1,,Limburgse Reconversie Maatschappij,1,,"472,632"
Seed Round - FragPaul,https://www.crunchbase.com/funding_round/fragpaul-seed--f0ea655d,FragPaul,https://www.crunchbase.com/organization/fragpaul,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",120000,USD,120000,12/09/2016,Seed,,,,Yes,FragPaul is a digital and personal HR management assistant for restaurants.,"Human Resources, Restaurants",,https://frag-paul.de,Less than $1M,120000,USD,120000,Seed,1,Techstars,"LeadX Capital Partners, METRO Xcel, Techstars",3,1,"400,934"
Seed Round - Hammer-IMS,https://www.crunchbase.com/funding_round/hammer-ims-seed--82b2ca40,Hammer-IMS,https://www.crunchbase.com/organization/hammer-ims,Seed,"Hasselt, Limburg, Belgium, Europe",800000,EUR,898069,28/09/2016,Seed,,,,Yes,Hammer-IMS is a high-tech company in the field of industrial sensing and supplies contactless measurement,Industrial Automation,,https://www.hammer-ims.com/,$10M to $50M,800000,EUR,898069,Seed,1,,Limburgse Reconversie Maatschappij,1,,"310,237"
Series A - Fortimedix,https://www.crunchbase.com/funding_round/fortimedix-series-a--5333ef95,Fortimedix,https://www.crunchbase.com/organization/fortimedix,Series A,"Nuth, Limburg, The Netherlands, Europe",11000000,EUR,12116539,12/10/2016,Early Stage Venture,,,,Yes,Fortimedix is a global leader in the field of endovascular stents.,"Health Care, Manufacturing, Medical",,http://www.fortimedix.com/,Less than $1M,11000000,EUR,12116539,M&A,2,Chemelot Ventures,"Chemelot Ventures, MKB Leningenfonds, Netherlands Enterprise Agency",3,,"332,075"
Seed Round - UgenTec,https://www.crunchbase.com/funding_round/ugentec-seed--80aef45d,UgenTec,https://www.crunchbase.com/organization/ugentec,Seed,"Hasselt, Limburg, Belgium, Europe",2150000,EUR,2302420,16/11/2016,Seed,,,,Yes,UgenTec delivers an independent diagnostic platform to help molecular labs with their DNA (PCR) analyses.,"Biotechnology, Hospital, Medical",,http://ugentec.com,$10M to $50M,11150000,EUR,13138586,Early Stage Venture,5,,,,,"585,308"
Pre Seed Round - ToxGenSolutions,https://www.crunchbase.com/funding_round/toxgensolutions-pre-seed--c15e6433,ToxGenSolutions,https://www.crunchbase.com/organization/toxgensolutions,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",75000,EUR,79453,30/11/2016,Seed,,,,Yes,(Epi-)genetics for preclinical diagnostics and preventative therapeutics for high-impact chronic neurodegenerative and rare pathologies,"Biotechnology, Health Diagnostics, Life Science",,https://toxgen.solutions,,1833612,USD,1833612,,12,Univenture,Univenture,1,,"306,921"
Seed Round - Rafiki Power,https://www.crunchbase.com/funding_round/rafiki-power-seed--0f96797e,Rafiki Power,https://www.crunchbase.com/organization/rafiki-power,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/12/2016,Seed,,,,Yes,Rafiki Power is a mini-grid company which provides access to clean and affordable energy and value-added-services.,"Energy, Renewable Energy",,http://www.rafikipower.com/,,,,,M&A,1,Agile Accelerator,Agile Accelerator,1,,"372,871"
Seed Round - whitesonic,https://www.crunchbase.com/funding_round/whitesonic-seed--c58672ea,whitesonic,https://www.crunchbase.com/organization/whitesonic,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,20/12/2016,Seed,,,,Yes,whitesonic is a developer of an ultrasound scanner,,,http://whitesonic.com/,Less than $1M,,,,Seed,1,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,,"322,768"
Series A - Ario,https://www.crunchbase.com/funding_round/ario-f315-series-a--40256cc9,Ario,https://www.crunchbase.com/organization/ario-f315,Series A,"Hasselt, Limburg, Belgium, Europe",1200000,EUR,1262880,30/12/2016,Early Stage Venture,,,,Yes,Ario is a sleep- and attention-monitoring system designed for heavy duty commercial vehicles such as trucks and coaches.,"Public Safety, Railroad, Transportation",,http://www.ario.be,Less than $1M,1200000,EUR,1262880,Early Stage Venture,1,The CoFoundry,The CoFoundry,1,,"301,285"
Seed Round - BDM Reco,https://www.crunchbase.com/funding_round/bdm-reco-seed--bf4fd526,BDM Reco,https://www.crunchbase.com/organization/bdm-reco,Seed,"Seraing, Liege, Belgium, Europe",,,,01/01/2017,Seed,,,,Yes,BDM Reco is a data science company developing a real time content and user recommendation engine.,"Computer, Software",,https://bdmreco.io/,,,,,Seed,1,,The Faktory Fund,1,,"289,770"
Seed Round - Daheim,https://www.crunchbase.com/funding_round/daheim-seed--30c2abf6,Daheim,https://www.crunchbase.com/organization/daheim,Seed,"Duisburg, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2017,Seed,,,,Yes,"Daheim is a video calling platform for mobile learning and cultural exchange. Everywhere, Anytime and Free.","Internet, Mobile, Video Conferencing",,https://willkommen-daheim.org/,,,,,Seed,1,Axel Springer Plug and Play Accelerator,Axel Springer Plug and Play Accelerator,1,,"370,622"
Seed Round - 123Fahrschule,https://www.crunchbase.com/funding_round/123-school-seed--1f656568,123Fahrschule,https://www.crunchbase.com/organization/123-school,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2017,Seed,,,,Yes,123Fahrschule specializes in the consolidation and digital expansion of the driver's license training in the driving school market.,"Automotive, E-Learning, Education, Training",,https://www.123fahrschule.de/,$10M to $50M,,,,Seed,2,Media Ventures,"Media Ventures, VCDE Venture Partners",2,,"459,401"
Seed Round - MOQO,https://www.crunchbase.com/funding_round/moqo-seed--8d7948f6,MOQO,https://www.crunchbase.com/organization/moqo,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2017,Seed,,,,Yes,MOQO is the cloud based platform enabling everyone to offer shared mobility services.,"Cloud Computing, Cloud Infrastructure",,https://moqo.de/en,Less than $1M,,,,Seed,3,,KIZOO Technology Capital,1,,"483,042"
Series A - EOOOM,https://www.crunchbase.com/funding_round/eooom-series-a--b15ade04,EOOOM,https://www.crunchbase.com/organization/eooom,Series A,"Bonn, Nordrhein-Westfalen, Germany, Europe",1150000,EUR,1222157,15/01/2017,Early Stage Venture,,,,Yes,EOOOM is an augmented socializing company that aims to take social media to the next level.,"Augmented Reality, Internet, Social Media, Social Network, Software",,http://www.eooom.com,,1650000,EUR,1767849,Early Stage Venture,2,DEEDE3 Deutschland Immobilien GmbH,DEEDE3 Deutschland Immobilien GmbH,1,,"577,083"
Seed Round - gridX,https://www.crunchbase.com/funding_round/gridx-2-seed--f107bde9,gridX,https://www.crunchbase.com/organization/gridx-2,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/02/2017,Seed,,,,Yes,gridX develops IoT-Solutions for the energy sector.,"Energy, Internet of Things, Renewable Energy",,https://www.gridX.ai,$1M to $10M,50000,EUR,59465,M&A,3,,"Gabor Cselle, Vito One",2,,"297,355"
Seed Round - GOKIXX,https://www.crunchbase.com/funding_round/gokixx-seed--bb193157,GOKIXX,https://www.crunchbase.com/organization/gokixx,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,01/02/2017,Seed,,,,Yes,GOKIXX is an app for the best young footballers in Germany.,"Digital Entertainment, Education, Internet, Sports",,https://gokixx.de/,Less than $1M,,,,Seed,2,,,,,"394,575"
Seed Round - SituatiVe,https://www.crunchbase.com/funding_round/situative-seed--ad10060a,SituatiVe,https://www.crunchbase.com/organization/situative,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/02/2017,Seed,,,,Yes,SituatiVe offers event based insurance granting consumers hassle free and digital risk transfer at the point of demand.,"Consumer, Insurance, Mobile",,http://www.situative.com/,,,,,Seed,1,,Plug and Play Insurtech,1,,"283,696"
Seed Round - JobTender24,https://www.crunchbase.com/funding_round/jobtender24-seed--ced39715,JobTender24,https://www.crunchbase.com/organization/jobtender24,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/02/2017,Seed,,,,Yes,JobTender24 system enables companies to very easily tender their vacancies and address.,"Professional Services, Recruiting",,http://www.jobtender24.com,$10M to $50M,,,,Seed,2,Kienbaum Consultants International,Kienbaum Consultants International,1,,"573,598"
Seed Round - MotionWerk,https://www.crunchbase.com/funding_round/motionwerk-gmbh-seed--f88aaf39,MotionWerk,https://www.crunchbase.com/organization/motionwerk-gmbh,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,02/02/2017,Seed,,,,Yes,Shared mobility connecting everyone. We enable the future of mobility based on blockchain solutions. (SaaS),"Blockchain, Computer, Software, Sustainability",,http://www.motionwerk.com,$1M to $10M,,,,Seed,1,,Future Energy Ventures,1,,"404,536"
Seed Round - Golf Post,https://www.crunchbase.com/funding_round/golf-post-ag-seed--65306115,Golf Post,https://www.crunchbase.com/organization/golf-post-ag,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",200000,EUR,212067,15/02/2017,Seed,,,,Yes,Digital platform Golf Post AG: Online Magazine and Community,"Communities, Digital Media, Internet, News, Publishing, Social Network, Sporting Goods, Sports",,http://www.golfpost.de/,$1M to $10M,1400000,EUR,1538146,Seed,4,,Mehrdad Piroozram,1,1,"613,138"
Seed Round - Aerosint,https://www.crunchbase.com/funding_round/aerosint-seed--c9eb451e,Aerosint,https://www.crunchbase.com/organization/aerosint,Seed,"Liège, Liege, Belgium, Europe",300000,EUR,318270,20/02/2017,Seed,,,,Yes,Aerosint invented a unique selective powder recoater enabling multimaterial 3D printing.,"3D Printing, Hardware, Machinery Manufacturing, Precious Metals",,http://www.aerosint.com,Less than $1M,371429,EUR,400138,M&A,2,Innovation Fund,"Innovation Fund, Meusinvest (Noshaq)",2,1,"448,156"
Seed Round - TRINKKOST GmbH,https://www.crunchbase.com/funding_round/trinkkost-gmbh-seed--3c3d01af,TRINKKOST GmbH,https://www.crunchbase.com/organization/trinkkost-gmbh,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/03/2017,Seed,,,,Yes,TRINKKOST is a food supplement manufacturing company that produces meal replacement products.,"Agriculture, Consumer Goods, Fitness, Food and Beverage, Health Care, Lifestyle, Retail",,http://www.trinkkost.de,Less than $1M,,,,,2,ProSiebenSat.1 Accelerator,ProSiebenSat.1 Accelerator,1,,"676,204"
Seed Round - NestEgg Infrastructure,https://www.crunchbase.com/funding_round/nestegg-infrastructure-seed--1eec116d,NestEgg Infrastructure,https://www.crunchbase.com/organization/nestegg-infrastructure,Seed,"Heerlen, Limburg, The Netherlands, Europe",,,,15/03/2017,Seed,,,,Yes,Blockchain tokenization,"Crowdfunding, Energy, Renewable Energy",,https://nestegg.eu,,,,,Seed,1,,APG Asset Management,1,,"657,598"
Pre Seed Round - candidate select,https://www.crunchbase.com/funding_round/candidate-select-pre-seed--44cf0342,candidate select,https://www.crunchbase.com/organization/candidate-select,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",180000,EUR,191952,31/03/2017,Seed,1500000,EUR,1599601,Yes,"case uses context information and its own algorithm to make educational degrees comparable across institutions, subjects and countries.","Analytics, Artificial Intelligence (AI), Human Resources, Information Technology, Recruiting",,https://www.candidate-select.com,$1M to $10M,2673000,EUR,3004637,Seed,5,,,,,"162,851"
Seed Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-seed--c0054fe0,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,01/04/2017,Seed,,,,Yes,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,STARTPLATZ,STARTPLATZ,1,,"529,443"
Seed Round - Medishell,https://www.crunchbase.com/funding_round/medishell-seed--5ba4805e,Medishell,https://www.crunchbase.com/organization/medishell,Seed,"Roermond, Limburg, The Netherlands, Europe",,,,13/04/2017,Seed,,,,Yes,Medishell offers a smart and user-friendly solution for remembering to take medication.,"Hardware, Medical, Software",,http://www.medishell.com/,$1M to $10M,50000,EUR,54327,Early Stage Venture,3,,,,,"312,493"
Seed Round - Epihunter,https://www.crunchbase.com/funding_round/epihunter-seed--8aabeaf5,Epihunter,https://www.crunchbase.com/organization/epihunter,Seed,"Hasselt, Limburg, Belgium, Europe",,,,26/04/2017,Seed,,,,Yes,Epihunter builds digital solutions to help normalize the daily life of people with epilepsy. ,"Health Care, Information Services, Information Technology, Medical, Software",,https://www.epihunter.com/,Less than $1M,200000,USD,200000,Seed,3,The CoFoundry,The CoFoundry,1,,"532,858"
Seed Round - Medical Magnesium,https://www.crunchbase.com/funding_round/medical-magnesium-seed--37ad7fd3,Medical Magnesium,https://www.crunchbase.com/organization/medical-magnesium,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",700000,USD,700000,28/04/2017,Seed,,,,Yes,Medical Magnesium develops metallic bioabsorbable implants for  orthopaedic and trauma surgical operative therapy.,"Health Care, Life Science",,http://www.medical-magnesium.com/en/,$1M to $10M,700000,USD,700000,Seed,2,,"Elevate Capital, Rice University, TiE Angels",3,,"308,650"
Seed Round - FibriCheck,https://www.crunchbase.com/funding_round/fibricheck-seed--4ab872b0,FibriCheck,https://www.crunchbase.com/organization/fibricheck,Seed,"Limburg, Liege, Belgium, Europe",,,,03/05/2017,Seed,,,,Yes,FibriCheck is a medically certified screening,"Apps, Information Technology, Medical, Mobile, Software",,https://www.fibricheck.com/,$1M to $10M,12751675,USD,12751675,,6,Volta Ventures,Volta Ventures,1,1,"626,267"
Series A - FibriCheck,https://www.crunchbase.com/funding_round/fibricheck-series-a--e202aa34,FibriCheck,https://www.crunchbase.com/organization/fibricheck,Series A,"Limburg, Liege, Belgium, Europe",1500000,EUR,1632939,09/05/2017,Early Stage Venture,,,,Yes,FibriCheck is a medically certified screening,"Apps, Information Technology, Medical, Mobile, Software",,https://www.fibricheck.com/,$1M to $10M,12751675,USD,12751675,,6,Limburgse Reconversie Maatschappij,"Limburgse Reconversie Maatschappij, Volta Ventures",2,1,"366,624"
Seed Round - Numaferm,https://www.crunchbase.com/funding_round/numaferm-seed--2447cf5e,Numaferm,https://www.crunchbase.com/organization/numaferm,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,13/05/2017,Seed,,,,Yes,Numaferm is a Dusseldorf University spin-off that specializes in the biotechnical production.,"Biotechnology, Manufacturing, Pharmaceutical",,http://numaferm.com/,Less than $1M,71429,EUR,81447,Seed,2,,"Detlev Riesner, Evonik Venture Capital, HTGF | High-Tech Gruenderfonds, Jürgen Schumacher",4,,"413,349"
Seed Round - Welect,https://www.crunchbase.com/funding_round/welect-seed--a6da7a48,Welect,https://www.crunchbase.com/organization/welect,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/06/2017,Seed,,,,Yes,"Welect centers their users, rethinks advertising communication and creates new non-intrusive advertising space. ",Advertising,,https://www.de.welect.de/,Less than $1M,,,,Seed,1,Enjoyventure Management,Enjoyventure Management,1,,"278,834"
Seed Round - 123Fahrschule,https://www.crunchbase.com/funding_round/123-school-seed--5a39dcb1,123Fahrschule,https://www.crunchbase.com/organization/123-school,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,01/06/2017,Seed,,,,Yes,123Fahrschule specializes in the consolidation and digital expansion of the driver's license training in the driving school market.,"Automotive, E-Learning, Education, Training",,https://www.123fahrschule.de/,$10M to $50M,,,,Seed,2,Enjoyventure Management,Enjoyventure Management,1,,"322,252"
Pre Seed Round - Rezzonation,https://www.crunchbase.com/funding_round/rezzonation-pre-seed--52adba51,Rezzonation,https://www.crunchbase.com/organization/rezzonation,Pre-Seed,"Weert, Limburg, The Netherlands, Europe",365000,USD,365000,01/06/2017,Seed,,,,Yes,Interactive Entertainment platform with the ONE app.,"Digital Entertainment, Music, Music Streaming, Software, Ticketing, Travel, Video Streaming",,https://www.rezzonation.com,Less than $1M,365000,USD,365000,Seed,1,,,,,"509,459"
Seed Round - MySchlepApp,https://www.crunchbase.com/funding_round/myschlepapp-seed--51f52c95,MySchlepApp,https://www.crunchbase.com/organization/myschlepapp,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,01/06/2017,Seed,,,,Yes,MySchlepApp is a mobile towing service based on a large network of service providers.,Mobile Apps,,https://myschleppapp.de,,,,,Seed,1,STARTPLATZ,STARTPLATZ,1,,"639,618"
Pre Seed Round - metru,https://www.crunchbase.com/funding_round/metru-pre-seed--f166af35,metru,https://www.crunchbase.com/organization/metru,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",300000,EUR,336385,01/06/2017,Seed,,,,Yes,metru is an HR portal to connect companies and candidates in the preselection process of the recruiting.,"Human Resources, Mobile Apps, Software, Video",,https://www.metru.io,,900000,EUR,1018823,Seed,3,,,,,"454,378"
Series A - Dronefence,https://www.crunchbase.com/funding_round/dronefence-series-a--30a164c6,Dronefence,https://www.crunchbase.com/organization/dronefence,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,05/06/2017,Early Stage Venture,,,,Yes,Germany-based developer of drone tracking and security systems,"Cyber Security, Drones, Robotics, Security",,http://www.dronefence.de,Less than $1M,,,,Early Stage Venture,1,,"Boundary Holding, Larnabel Ventures, Rajat Khare",3,,"250,152"
Seed Round - Innsystec,https://www.crunchbase.com/funding_round/innsystec-seed--6209f59c,Innsystec,https://www.crunchbase.com/organization/innsystec,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,07/06/2017,Seed,,,,Yes,Hardware Software,,,,,,,,Seed,1,Seed Fonds Aachen,Seed Fonds Aachen,1,1,"513,195"
Seed Round - Cognigy,https://www.crunchbase.com/funding_round/cognigy-seed--7718f1d0,Cognigy,https://www.crunchbase.com/organization/cognigy,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1400000,EUR,1575801,07/06/2017,Seed,,,,Yes,Cognigy is an enterprise conversational AI platform designed to automate customer and employee support processes.,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, IT Infrastructure, IT Management, SaaS, Sales Automation, Small and Medium Businesses, Software",,http://www.cognigy.com,$1M to $10M,168964492,USD,168964492,Late Stage Venture,8,,,,,"442,831"
Seed Round - Caramella,https://www.crunchbase.com/funding_round/caramella-seed--5d7bf12e,Caramella,https://www.crunchbase.com/organization/caramella,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",426666,USD,426666,12/06/2017,Seed,,,,Yes,A clean and modern blogging platform without the fuss.,"Blogging Platforms, Enterprise Software, Graphic Design, Web Apps, Web Design",,http://caramel.la,$1M to $10M,826666,USD,826666,Seed,3,,"DAAL, Saudi Venture Capital Company, Seedstars, Vision Ventures",4,,"96,754"
Seed Round - nevisQ,https://www.crunchbase.com/funding_round/nevisq-seed--7589eaf0,nevisQ,https://www.crunchbase.com/organization/nevisq,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,15/06/2017,Seed,,,,Yes,Innovative solutions for fall prevention and fall detection in nursing care facilities,"Assisted Living, Elder Care, Hardware, Health Care, Home Health Care, Internet of Things, Nursing and Residential Care, Software",,https://www.nevisq.com,,175000,EUR,194872,Early Stage Venture,5,,,,,"260,285"
Series A - Conjoule,https://www.crunchbase.com/funding_round/conjoule-series-a--ae7dfc1f,Conjoule,https://www.crunchbase.com/organization/conjoule,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",4500000,EUR,5128427,10/07/2017,Early Stage Venture,,,,Yes,Conjoule develops a platform for offering and purchasing local electricity.,"Energy, Information Technology, Marketplace",,http://www.conjoule.com,,4500000,EUR,5128427,Early Stage Venture,1,"Future Energy Ventures, Tokyo Electric Power","Future Energy Ventures, Tokyo Electric Power",2,1,"542,673"
Series A - Small Teaser,https://www.crunchbase.com/funding_round/small-teaser-series-a--0b27beeb,Small Teaser,https://www.crunchbase.com/organization/small-teaser,Series A,"Hasselt, Limburg, Belgium, Europe",800000,EUR,912356,13/07/2017,Early Stage Venture,,,,Yes,Small Teaser is a blog that allows visitors to write content and potentially earn money.,"Content, Digital Media, Publishing",,http://www.smallteaser.com,Less than $1M,850000,EUR,967351,Early Stage Venture,3,,"Bart Claeys, Frank Bekkers, Koen Desmedt, Limburgse Reconversie Maatschappij, The CoFoundry",5,,"531,032"
Seed Round - Volunteer World,https://www.crunchbase.com/funding_round/volunteer-world-seed--adac44bb,Volunteer World,https://www.crunchbase.com/organization/volunteer-world,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",300000,EUR,348859,20/07/2017,Seed,,,,Yes,Volunteer World is the leading comparison platform that connects international volunteers and NGOs on a global scale.,"Adventure Travel, Non Profit, Social Entrepreneurship, Social Impact, Tour Operator, Tourism, Travel, Travel Agency",,https://www.volunteerworld.com,$1M to $10M,675000,EUR,766500,Seed,4,,,,,"675,524"
Seed Round - Mahlzeit,https://www.crunchbase.com/funding_round/mahlzeit-seed--9c1e7f39,Mahlzeit,https://www.crunchbase.com/organization/mahlzeit,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,21/07/2017,Seed,,,,Yes,Mahlzeit provides a mobile application service which enables large organizations to reconnect with their workplace communities.,"Mobile, Service Industry",,https://www.mahlzeit.co/,,,,,Seed,1,,Startupbootcamp Smart City & IoT Amsterdam,1,,"328,631"
Series A - Hemovent,https://www.crunchbase.com/funding_round/hemovent-series-a--e9920b42,Hemovent,https://www.crunchbase.com/organization/hemovent,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2328904,25/07/2017,Early Stage Venture,,,,Yes,​​​Hemovent is an emerging medical device company that has developed disruptive technology.,"Biotechnology, Health Care, Medical, Medical Device",,http://www.hemovent.com/,$1M to $10M,13528904,USD,13528904,M&A,3,,"KfW, MIG Capital, NRW.BANK, Seed Fonds Aachen",4,,"593,175"
Seed Round - Amusiment,https://www.crunchbase.com/funding_round/amusiment-seed--8961700a,Amusiment,https://www.crunchbase.com/organization/amusiment,Seed,"Roermond, Limburg, The Netherlands, Europe",10000,EUR,11645,25/07/2017,Seed,,,,Yes,Amusiment is the tool that helps disabled people to get more active. ,"Apps, Casual Games, Medical, Music, Software",,http://www.amusiment.com,,10000,EUR,11645,Seed,2,,,,,"463,577"
Seed Round - Metalshub,https://www.crunchbase.com/funding_round/metalshub-seed--d2c0a211,Metalshub,https://www.crunchbase.com/organization/metalshub,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/08/2017,Seed,,,,Yes,"Metalshub provides vertical SaaS and data solutions for the metals, mining & recycling industry","Battery, Mining, Recycling, Software",,https://www.metals-hub.com,$1B to $10B,14429826,USD,14429826,Early Stage Venture,3,,"Flixfounders, Seed GmbH",2,,"253,373"
Seed Round - Gridhound,https://www.crunchbase.com/funding_round/gridhound-ug-seed--4f37a02b,Gridhound,https://www.crunchbase.com/organization/gridhound-ug,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/08/2017,Seed,,,,Yes,"Digitalization, Data Analytics and affordable AI-based State Estimation for Distribution Grids","Analytics, Artificial Intelligence (AI), Asset Management, Electrical Distribution, Energy Efficiency, Energy Management, Power Grid, Software",,https://www.gridhound.de,$1M to $10M,,,,Seed,2,Agile Accelerator,Agile Accelerator,1,,"507,025"
Seed Round - Honestly,https://www.crunchbase.com/funding_round/honestly-seed--e31429e4,Honestly,https://www.crunchbase.com/organization/honestly,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,06/08/2017,Seed,,,,Yes,Honestly is a fast growing company that specializes in employee engagement and customer experience.,"Cause Marketing, Customer Service, Online Portals, SaaS, Software",,https://www.honestly.com/,$1M to $10M,500000,EUR,668665,Seed,4,,Matthias Hartmann,1,,"389,822"
